"Name","Start","End","Duration"
"Power off","10/8/2019 4:49:33 PM","10/8/2019 6:07:44 PM","1:18:11"
"Session lock","10/8/2019 6:07:44 PM","10/8/2019 6:07:51 PM","0:00:07"
"Active","10/8/2019 6:07:51 PM","10/8/2019 6:12:06 PM","0:04:15"
"Active","10/9/2019 8:02:53 AM","10/9/2019 9:30:33 AM","1:27:40"
"Away","10/9/2019 9:30:33 AM","10/9/2019 9:30:48 AM","0:00:15"
"Power off","10/9/2019 9:30:48 AM","10/9/2019 9:34:28 AM","0:03:40"
"Session lock","10/9/2019 9:34:28 AM","10/9/2019 9:34:36 AM","0:00:08"
"Active","10/9/2019 9:34:36 AM","10/9/2019 10:29:46 AM","0:55:10"
"Away","10/9/2019 10:29:46 AM","10/9/2019 10:31:10 AM","0:01:24"
"Power off","10/9/2019 10:31:10 AM","10/9/2019 10:43:41 AM","0:12:31"
"Session lock","10/9/2019 10:43:41 AM","10/9/2019 10:43:50 AM","0:00:09"
"Active","10/9/2019 10:43:50 AM","10/9/2019 11:13:56 AM","0:30:06"
"Power off","10/9/2019 11:13:56 AM","10/9/2019 3:34:28 PM","4:20:32"
"Session lock","10/9/2019 3:34:28 PM","10/9/2019 3:34:34 PM","0:00:06"
"Active","10/9/2019 3:34:34 PM","10/9/2019 5:05:53 PM","1:31:19"
"Away","10/9/2019 5:05:53 PM","10/9/2019 5:42:56 PM","0:37:03"
"Active","10/9/2019 5:42:56 PM","10/9/2019 5:59:16 PM","0:16:20"
"Away","10/9/2019 5:59:16 PM","10/9/2019 6:34:47 PM","0:35:31"
"Active","10/9/2019 6:34:47 PM","10/9/2019 6:34:52 PM","0:00:05"
"Power off","10/9/2019 6:34:52 PM","10/9/2019 6:52:29 PM","0:17:37"
"Session lock","10/9/2019 6:52:29 PM","10/9/2019 6:52:51 PM","0:00:22"
"Active","10/9/2019 6:52:51 PM","10/9/2019 8:40:50 PM","1:47:59"
"Active","10/10/2019 7:54:40 AM","10/10/2019 7:56:22 AM","0:01:42"
"Power off","10/10/2019 7:56:22 AM","10/10/2019 8:02:18 AM","0:05:56"
"Session lock","10/10/2019 8:02:18 AM","10/10/2019 8:02:23 AM","0:00:05"
"Active","10/10/2019 8:02:23 AM","10/10/2019 9:26:16 AM","1:23:53"
"Power off","10/10/2019 9:26:16 AM","10/10/2019 9:29:43 AM","0:03:27"
"Active","10/10/2019 9:29:43 AM","10/10/2019 10:40:31 AM","1:10:48"
"Away","10/10/2019 10:40:31 AM","10/10/2019 10:42:27 AM","0:01:56"
"Power off","10/10/2019 10:42:27 AM","10/10/2019 10:48:22 AM","0:05:55"
"Session lock","10/10/2019 10:48:22 AM","10/10/2019 10:48:27 AM","0:00:05"
"Active","10/10/2019 10:48:27 AM","10/10/2019 11:28:22 AM","0:39:55"
"Away","10/10/2019 11:28:22 AM","10/10/2019 11:28:42 AM","0:00:20"
"Power off","10/10/2019 11:28:42 AM","10/10/2019 11:35:21 AM","0:06:39"
"Active","10/10/2019 11:35:21 AM","10/10/2019 11:36:27 AM","0:01:06"
"Away","10/10/2019 11:36:27 AM","10/10/2019 11:36:40 AM","0:00:13"
"Power off","10/10/2019 11:36:40 AM","10/10/2019 11:48:49 AM","0:12:09"
"Active","10/10/2019 11:48:49 AM","10/10/2019 12:11:35 PM","0:22:46"
"Power off","10/10/2019 12:11:35 PM","10/10/2019 1:18:11 PM","1:06:36"
"Session lock","10/10/2019 1:18:11 PM","10/10/2019 1:18:19 PM","0:00:08"
"Active","10/10/2019 1:18:19 PM","10/10/2019 1:21:24 PM","0:03:05"
"Away","10/10/2019 1:21:24 PM","10/10/2019 1:40:30 PM","0:19:06"
"Active","10/10/2019 1:40:30 PM","10/10/2019 2:16:40 PM","0:36:10"
"Power off","10/10/2019 2:16:40 PM","10/10/2019 3:15:51 PM","0:59:11"
"Session lock","10/10/2019 3:15:51 PM","10/10/2019 3:16:11 PM","0:00:20"
"Active","10/10/2019 3:16:11 PM","10/10/2019 5:38:45 PM","2:22:34"
"Power off","10/10/2019 5:38:45 PM","10/10/2019 6:10:52 PM","0:32:07"
"Session lock","10/10/2019 6:10:52 PM","10/10/2019 6:10:58 PM","0:00:06"
"Active","10/10/2019 6:10:58 PM","10/10/2019 6:11:40 PM","0:00:42"
"Away","10/10/2019 6:11:40 PM","10/10/2019 6:30:54 PM","0:19:14"
"Active","10/10/2019 6:30:54 PM","10/10/2019 6:33:48 PM","0:02:54"
"Away","10/10/2019 6:33:48 PM","10/10/2019 6:45:14 PM","0:11:26"
"Active","10/10/2019 6:45:14 PM","10/10/2019 8:17:55 PM","1:32:41"
"Away","10/10/2019 8:17:55 PM","10/10/2019 8:32:14 PM","0:14:19"
"Active","10/10/2019 8:32:14 PM","10/10/2019 8:45:31 PM","0:13:17"
"Away","10/10/2019 8:45:31 PM","10/10/2019 8:46:00 PM","0:00:29"
"Power off","10/10/2019 8:46:00 PM","10/10/2019 9:03:23 PM","0:17:23"
"Session lock","10/10/2019 9:03:23 PM","10/10/2019 9:03:49 PM","0:00:26"
"Active","10/10/2019 9:03:49 PM","10/10/2019 9:04:05 PM","0:00:16"
"Away","10/10/2019 9:04:05 PM","10/10/2019 9:25:34 PM","0:21:29"
"Active","10/10/2019 9:25:34 PM","10/10/2019 9:27:47 PM","0:02:13"
"Active","10/11/2019 1:15:52 PM","10/11/2019 3:28:19 PM","2:12:27"
"Power off","10/11/2019 3:28:19 PM","10/11/2019 4:12:44 PM","0:44:25"
"Session lock","10/11/2019 4:12:44 PM","10/11/2019 4:12:51 PM","0:00:07"
"Active","10/11/2019 4:12:51 PM","10/11/2019 4:19:24 PM","0:06:33"
"Power off","10/11/2019 4:19:24 PM","10/11/2019 7:10:31 PM","2:51:07"
"Session lock","10/11/2019 7:10:31 PM","10/11/2019 7:10:38 PM","0:00:07"
"Active","10/11/2019 7:10:38 PM","10/11/2019 7:37:15 PM","0:26:37"
"Power off","10/11/2019 7:37:15 PM","10/11/2019 7:42:38 PM","0:05:23"
"Session lock","10/11/2019 7:42:38 PM","10/11/2019 7:42:50 PM","0:00:12"
"Active","10/11/2019 7:42:50 PM","10/11/2019 7:50:28 PM","0:07:38"
"Away","10/11/2019 7:50:28 PM","10/11/2019 8:05:24 PM","0:14:56"
"Power off","10/11/2019 8:05:24 PM","10/11/2019 8:06:54 PM","0:01:30"
"Active","10/11/2019 8:06:54 PM","10/11/2019 8:08:16 PM","0:01:22"
"Away","10/11/2019 8:08:16 PM","10/11/2019 8:20:04 PM","0:11:48"
"Active","10/11/2019 8:20:04 PM","10/11/2019 8:31:16 PM","0:11:12"
"Away","10/11/2019 8:31:16 PM","10/11/2019 8:52:44 PM","0:21:28"
"Active","10/11/2019 8:52:44 PM","10/11/2019 8:55:05 PM","0:02:21"
"Away","10/11/2019 8:55:05 PM","10/11/2019 9:06:59 PM","0:11:54"
"Active","10/11/2019 9:06:59 PM","10/11/2019 9:20:36 PM","0:13:37"
"Away","10/11/2019 9:20:36 PM","10/11/2019 9:40:38 PM","0:20:02"
"Active","10/11/2019 9:40:38 PM","10/11/2019 9:44:18 PM","0:03:40"
"Active","10/12/2019 9:39:37 AM","10/12/2019 9:52:50 AM","0:13:13"
"Away","10/12/2019 9:52:50 AM","10/12/2019 9:53:16 AM","0:00:26"
"Power off","10/12/2019 9:53:16 AM","10/12/2019 10:32:03 AM","0:38:47"
"Active","10/12/2019 10:32:03 AM","10/12/2019 12:13:09 PM","1:41:06"
"Away","10/12/2019 12:13:09 PM","10/12/2019 12:24:37 PM","0:11:28"
"Active","10/12/2019 12:24:37 PM","10/12/2019 4:06:44 PM","3:42:07"
"Away","10/12/2019 4:06:44 PM","10/12/2019 4:16:58 PM","0:10:14"
"Active","10/12/2019 4:16:58 PM","10/12/2019 5:22:59 PM","1:06:01"
"Away","10/12/2019 5:22:59 PM","10/12/2019 5:35:09 PM","0:12:10"
"Active","10/12/2019 5:35:09 PM","10/12/2019 5:41:24 PM","0:06:15"
"Away","10/12/2019 5:41:24 PM","10/12/2019 5:45:01 PM","0:03:37"
"Power off","10/12/2019 5:45:01 PM","10/12/2019 6:53:56 PM","1:08:55"
"Session lock","10/12/2019 6:53:56 PM","10/12/2019 6:54:01 PM","0:00:05"
"Active","10/12/2019 6:54:01 PM","10/12/2019 6:54:40 PM","0:00:39"
"Away","10/12/2019 6:54:40 PM","10/12/2019 7:08:44 PM","0:14:04"
"Active","10/12/2019 7:08:44 PM","10/12/2019 7:17:07 PM","0:08:23"
"Away","10/12/2019 7:17:07 PM","10/12/2019 7:32:39 PM","0:15:32"
"Active","10/12/2019 7:32:39 PM","10/12/2019 8:44:12 PM","1:11:33"
"Away","10/12/2019 8:44:12 PM","10/12/2019 8:57:18 PM","0:13:06"
"Active","10/12/2019 8:57:18 PM","10/12/2019 9:29:21 PM","0:32:03"
"Away","10/12/2019 9:29:21 PM","10/12/2019 9:44:50 PM","0:15:29"
"Active","10/12/2019 9:44:50 PM","10/12/2019 9:45:25 PM","0:00:35"
"Away","10/12/2019 9:45:25 PM","10/12/2019 10:59:06 PM","1:13:41"
"Active","10/12/2019 10:59:06 PM","10/12/2019 10:59:13 PM","0:00:07"
"Away","10/12/2019 10:59:13 PM","10/12/2019 11:24:19 PM","0:25:06"
"Active","10/12/2019 11:24:19 PM","10/12/2019 11:24:45 PM","0:00:26"
"Active","10/13/2019 9:09:38 AM","10/13/2019 9:13:33 AM","0:03:55"
"Away","10/13/2019 9:13:33 AM","10/13/2019 9:33:36 AM","0:20:03"
"Power off","10/13/2019 9:33:36 AM","10/13/2019 12:33:37 PM","3:00:01"
"Session lock","10/13/2019 12:33:37 PM","10/13/2019 12:34:40 PM","0:01:03"
"Active","10/13/2019 12:34:40 PM","10/13/2019 2:37:51 PM","2:03:11"
"Away","10/13/2019 2:37:51 PM","10/13/2019 2:49:25 PM","0:11:34"
"Active","10/13/2019 2:49:25 PM","10/13/2019 5:00:40 PM","2:11:15"
"Away","10/13/2019 5:00:40 PM","10/13/2019 5:12:22 PM","0:11:42"
"Active","10/13/2019 5:12:22 PM","10/13/2019 5:19:25 PM","0:07:03"
"Away","10/13/2019 5:19:25 PM","10/13/2019 5:43:33 PM","0:24:08"
"Active","10/13/2019 5:43:33 PM","10/13/2019 6:36:03 PM","0:52:30"
"Away","10/13/2019 6:36:03 PM","10/13/2019 6:40:04 PM","0:04:01"
"Power off","10/13/2019 6:40:04 PM","10/13/2019 7:10:34 PM","0:30:30"
"Session lock","10/13/2019 7:10:34 PM","10/13/2019 7:10:39 PM","0:00:05"
"Active","10/13/2019 7:10:39 PM","10/13/2019 7:23:46 PM","0:13:07"
"Away","10/13/2019 7:23:46 PM","10/13/2019 7:52:47 PM","0:29:01"
"Active","10/13/2019 7:52:47 PM","10/13/2019 8:14:08 PM","0:21:21"
"Away","10/13/2019 8:14:08 PM","10/13/2019 8:29:28 PM","0:15:20"
"Power off","10/13/2019 8:29:28 PM","10/13/2019 8:32:20 PM","0:02:52"
"Session lock","10/13/2019 8:32:20 PM","10/13/2019 8:32:28 PM","0:00:08"
"Active","10/13/2019 8:32:28 PM","10/13/2019 8:33:30 PM","0:01:02"
"Away","10/13/2019 8:33:30 PM","10/13/2019 9:43:31 PM","1:10:01"
"Active","10/13/2019 9:43:31 PM","10/13/2019 9:44:19 PM","0:00:48"
"Away","10/13/2019 9:44:19 PM","10/13/2019 11:01:33 PM","1:17:14"
"Active","10/13/2019 11:01:33 PM","10/13/2019 11:01:43 PM","0:00:10"
"Active","10/14/2019 7:52:22 AM","10/14/2019 10:37:53 AM","2:45:31"
"Power off","10/14/2019 10:37:53 AM","10/14/2019 10:45:56 AM","0:08:03"
"Session lock","10/14/2019 10:45:56 AM","10/14/2019 10:46:41 AM","0:00:45"
"Active","10/14/2019 10:46:41 AM","10/14/2019 11:32:00 AM","0:45:19"
"Power off","10/14/2019 11:32:00 AM","10/14/2019 11:38:23 AM","0:06:23"
"Session lock","10/14/2019 11:38:23 AM","10/14/2019 11:38:31 AM","0:00:08"
"Active","10/14/2019 11:38:31 AM","10/14/2019 11:59:59 AM","0:21:28"
"Away","10/14/2019 11:59:59 AM","10/14/2019 12:00:17 PM","0:00:18"
"Power off","10/14/2019 12:00:17 PM","10/14/2019 12:04:20 PM","0:04:03"
"Session lock","10/14/2019 12:04:20 PM","10/14/2019 12:04:25 PM","0:00:05"
"Active","10/14/2019 12:04:25 PM","10/14/2019 12:08:12 PM","0:03:47"
"Away","10/14/2019 12:08:12 PM","10/14/2019 12:23:15 PM","0:15:03"
"Power off","10/14/2019 12:23:15 PM","10/14/2019 12:23:32 PM","0:00:17"
"Session lock","10/14/2019 12:23:32 PM","10/14/2019 12:23:45 PM","0:00:13"
"Active","10/14/2019 12:23:45 PM","10/14/2019 12:30:14 PM","0:06:29"
"Away","10/14/2019 12:30:14 PM","10/14/2019 12:31:51 PM","0:01:37"
"Power off","10/14/2019 12:31:51 PM","10/14/2019 12:47:29 PM","0:15:38"
"Session lock","10/14/2019 12:47:29 PM","10/14/2019 12:47:35 PM","0:00:06"
"Active","10/14/2019 12:47:35 PM","10/14/2019 2:11:45 PM","1:24:10"
"Power off","10/14/2019 2:11:45 PM","10/14/2019 2:24:47 PM","0:13:02"
"Session lock","10/14/2019 2:24:47 PM","10/14/2019 2:24:57 PM","0:00:10"
"Active","10/14/2019 2:24:57 PM","10/14/2019 2:41:14 PM","0:16:17"
"Away","10/14/2019 2:41:14 PM","10/14/2019 2:42:25 PM","0:01:11"
"Power off","10/14/2019 2:42:25 PM","10/14/2019 3:14:12 PM","0:31:47"
"Session lock","10/14/2019 3:14:12 PM","10/14/2019 3:14:52 PM","0:00:40"
"Active","10/14/2019 3:14:52 PM","10/14/2019 4:53:33 PM","1:38:41"
"Away","10/14/2019 4:53:33 PM","10/14/2019 5:01:18 PM","0:07:45"
"Power off","10/14/2019 5:01:18 PM","10/14/2019 5:29:51 PM","0:28:33"
"Session lock","10/14/2019 5:29:51 PM","10/14/2019 5:30:42 PM","0:00:51"
"Active","10/14/2019 5:30:42 PM","10/14/2019 6:05:37 PM","0:34:55"
"Away","10/14/2019 6:05:37 PM","10/14/2019 6:15:40 PM","0:10:03"
"Active","10/14/2019 6:15:40 PM","10/14/2019 6:26:01 PM","0:10:21"
"Away","10/14/2019 6:26:01 PM","10/14/2019 6:41:15 PM","0:15:14"
"Power off","10/14/2019 6:41:15 PM","10/14/2019 6:56:15 PM","0:15:00"
"Session lock","10/14/2019 6:56:15 PM","10/14/2019 6:56:23 PM","0:00:08"
"Active","10/14/2019 6:56:23 PM","10/14/2019 7:13:12 PM","0:16:49"
"Away","10/14/2019 7:13:12 PM","10/14/2019 7:16:26 PM","0:03:14"
"Power off","10/14/2019 7:16:26 PM","10/14/2019 7:19:53 PM","0:03:27"
"Session lock","10/14/2019 7:19:53 PM","10/14/2019 7:19:59 PM","0:00:06"
"Active","10/14/2019 7:19:59 PM","10/14/2019 7:52:32 PM","0:32:33"
"Away","10/14/2019 7:52:32 PM","10/14/2019 7:53:18 PM","0:00:46"
"Power off","10/14/2019 7:53:18 PM","10/14/2019 8:04:32 PM","0:11:14"
"Active","10/14/2019 8:04:32 PM","10/14/2019 8:05:18 PM","0:00:46"
"Active","10/15/2019 8:16:19 AM","10/15/2019 9:18:17 AM","1:01:58"
"Power off","10/15/2019 9:18:17 AM","10/15/2019 9:25:21 AM","0:07:04"
"Active","10/15/2019 9:25:21 AM","10/15/2019 10:18:40 AM","0:53:19"
"Active","10/15/2019 10:21:08 AM","10/15/2019 10:29:14 AM","0:08:06"
"Away","10/15/2019 10:29:14 AM","10/15/2019 10:39:58 AM","0:10:44"
"Power off","10/15/2019 10:39:58 AM","10/15/2019 10:45:11 AM","0:05:13"
"Session lock","10/15/2019 10:45:11 AM","10/15/2019 10:45:18 AM","0:00:07"
"Active","10/15/2019 10:45:18 AM","10/15/2019 11:39:22 AM","0:54:04"
"Away","10/15/2019 11:39:22 AM","10/15/2019 11:39:29 AM","0:00:07"
"Power off","10/15/2019 11:39:29 AM","10/15/2019 2:47:04 PM","3:07:35"
"Session lock","10/15/2019 2:47:04 PM","10/15/2019 2:47:26 PM","0:00:22"
"Active","10/15/2019 2:47:26 PM","10/15/2019 3:32:15 PM","0:44:49"
"Away","10/15/2019 3:32:15 PM","10/15/2019 3:42:48 PM","0:10:33"
"Active","10/15/2019 3:42:48 PM","10/15/2019 3:54:12 PM","0:11:24"
"Away","10/15/2019 3:54:12 PM","10/15/2019 4:20:40 PM","0:26:28"
"Active","10/15/2019 4:20:40 PM","10/15/2019 4:32:19 PM","0:11:39"
"Away","10/15/2019 4:32:19 PM","10/15/2019 4:45:15 PM","0:12:56"
"Active","10/15/2019 4:45:15 PM","10/15/2019 4:46:06 PM","0:00:51"
"Away","10/15/2019 4:46:06 PM","10/15/2019 4:53:29 PM","0:07:23"
"Power off","10/15/2019 4:53:29 PM","10/15/2019 5:46:26 PM","0:52:57"
"Session lock","10/15/2019 5:46:26 PM","10/15/2019 5:47:03 PM","0:00:37"
"Active","10/15/2019 5:47:03 PM","10/15/2019 6:10:20 PM","0:23:17"
"Active","10/16/2019 7:59:36 AM","10/16/2019 8:08:11 AM","0:08:35"
"Power off","10/16/2019 8:08:11 AM","10/16/2019 8:12:07 AM","0:03:56"
"Session lock","10/16/2019 8:12:07 AM","10/16/2019 8:12:13 AM","0:00:06"
"Active","10/16/2019 8:12:13 AM","10/16/2019 8:32:45 AM","0:20:32"
"Away","10/16/2019 8:32:45 AM","10/16/2019 8:35:00 AM","0:02:15"
"Power off","10/16/2019 8:35:00 AM","10/16/2019 8:58:47 AM","0:23:47"
"Session lock","10/16/2019 8:58:47 AM","10/16/2019 8:59:53 AM","0:01:06"
"Active","10/16/2019 8:59:53 AM","10/16/2019 9:18:49 AM","0:18:56"
"Away","10/16/2019 9:18:49 AM","10/16/2019 9:18:58 AM","0:00:09"
"Power off","10/16/2019 9:18:58 AM","10/16/2019 9:28:34 AM","0:09:36"
"Session lock","10/16/2019 9:28:34 AM","10/16/2019 9:28:45 AM","0:00:11"
"Active","10/16/2019 9:28:45 AM","10/16/2019 11:33:29 AM","2:04:44"
"Power off","10/16/2019 11:33:29 AM","10/16/2019 12:13:24 PM","0:39:55"
"Session lock","10/16/2019 12:13:24 PM","10/16/2019 12:13:29 PM","0:00:05"
"Active","10/16/2019 12:13:29 PM","10/16/2019 12:19:08 PM","0:05:39"
"Power off","10/16/2019 12:19:08 PM","10/16/2019 4:11:53 PM","3:52:45"
"Session lock","10/16/2019 4:11:53 PM","10/16/2019 4:12:00 PM","0:00:07"
"Active","10/16/2019 4:12:00 PM","10/16/2019 5:56:19 PM","1:44:19"
"Away","10/16/2019 5:56:19 PM","10/16/2019 5:58:59 PM","0:02:40"
"Power off","10/16/2019 5:58:59 PM","10/16/2019 6:29:35 PM","0:30:36"
"Session lock","10/16/2019 6:29:35 PM","10/16/2019 6:29:51 PM","0:00:16"
"Active","10/16/2019 6:29:51 PM","10/16/2019 6:30:29 PM","0:00:38"
"Away","10/16/2019 6:30:29 PM","10/16/2019 6:45:07 PM","0:14:38"
"Active","10/16/2019 6:45:07 PM","10/16/2019 7:09:02 PM","0:23:55"
"Away","10/16/2019 7:09:02 PM","10/16/2019 7:19:22 PM","0:10:20"
"Active","10/16/2019 7:19:22 PM","10/16/2019 7:32:19 PM","0:12:57"
"Away","10/16/2019 7:32:19 PM","10/16/2019 7:32:32 PM","0:00:13"
"Power off","10/16/2019 7:32:32 PM","10/16/2019 7:34:35 PM","0:02:03"
"Session lock","10/16/2019 7:34:35 PM","10/16/2019 7:34:40 PM","0:00:05"
"Active","10/16/2019 7:34:40 PM","10/16/2019 7:37:17 PM","0:02:37"
"Away","10/16/2019 7:37:17 PM","10/16/2019 8:20:30 PM","0:43:13"
"Active","10/16/2019 8:20:30 PM","10/16/2019 8:20:35 PM","0:00:05"
"Power off","10/16/2019 8:20:35 PM","10/16/2019 8:24:36 PM","0:04:01"
"Session lock","10/16/2019 8:24:36 PM","10/16/2019 8:24:42 PM","0:00:06"
"Active","10/16/2019 8:24:42 PM","10/16/2019 8:39:48 PM","0:15:06"
"Away","10/16/2019 8:39:48 PM","10/16/2019 10:33:39 PM","1:53:51"
"Active","10/16/2019 10:33:39 PM","10/16/2019 10:34:06 PM","0:00:27"
"Active","10/17/2019 7:54:55 AM","10/17/2019 8:07:24 AM","0:12:29"
"Power off","10/17/2019 8:07:24 AM","10/17/2019 8:13:59 AM","0:06:35"
"Session lock","10/17/2019 8:13:59 AM","10/17/2019 8:14:14 AM","0:00:15"
"Active","10/17/2019 8:14:14 AM","10/17/2019 10:05:38 AM","1:51:24"
"Power off","10/17/2019 10:05:38 AM","10/17/2019 10:08:38 AM","0:03:00"
"Active","10/17/2019 10:08:38 AM","10/17/2019 10:55:40 AM","0:47:02"
"Away","10/17/2019 10:55:40 AM","10/17/2019 11:14:58 AM","0:19:18"
"Active","10/17/2019 11:14:58 AM","10/17/2019 11:17:45 AM","0:02:47"
"Away","10/17/2019 11:17:45 AM","10/17/2019 11:18:06 AM","0:00:21"
"Power off","10/17/2019 11:18:06 AM","10/17/2019 11:21:50 AM","0:03:44"
"Session lock","10/17/2019 11:21:50 AM","10/17/2019 11:21:55 AM","0:00:05"
"Active","10/17/2019 11:21:55 AM","10/17/2019 11:38:52 AM","0:16:57"
"Power off","10/17/2019 11:38:52 AM","10/17/2019 12:50:03 PM","1:11:11"
"Session lock","10/17/2019 12:50:03 PM","10/17/2019 12:50:28 PM","0:00:25"
"Active","10/17/2019 12:50:28 PM","10/17/2019 1:00:08 PM","0:09:40"
"Away","10/17/2019 1:00:08 PM","10/17/2019 1:16:58 PM","0:16:50"
"Active","10/17/2019 1:16:58 PM","10/17/2019 3:40:19 PM","2:23:21"
"Away","10/17/2019 3:40:19 PM","10/17/2019 3:50:57 PM","0:10:38"
"Active","10/17/2019 3:50:57 PM","10/17/2019 5:17:28 PM","1:26:31"
"Away","10/17/2019 5:17:28 PM","10/17/2019 5:18:29 PM","0:01:01"
"Power off","10/17/2019 5:18:29 PM","10/17/2019 5:34:31 PM","0:16:02"
"Session lock","10/17/2019 5:34:31 PM","10/17/2019 5:34:37 PM","0:00:06"
"Active","10/17/2019 5:34:37 PM","10/17/2019 6:34:25 PM","0:59:48"
"Away","10/17/2019 6:34:25 PM","10/17/2019 6:35:46 PM","0:01:21"
"Power off","10/17/2019 6:35:46 PM","10/17/2019 6:47:16 PM","0:11:30"
"Session lock","10/17/2019 6:47:16 PM","10/17/2019 6:47:22 PM","0:00:06"
"Active","10/17/2019 6:47:22 PM","10/17/2019 7:22:08 PM","0:34:46"
"Active","10/18/2019 3:53:32 PM","10/18/2019 3:55:24 PM","0:01:52"
"Active","10/19/2019 10:27:26 AM","10/19/2019 11:59:45 AM","1:32:19"
"Power off","10/19/2019 11:59:45 AM","10/19/2019 12:55:02 PM","0:55:17"
"Session lock","10/19/2019 12:55:02 PM","10/19/2019 12:55:10 PM","0:00:08"
"Active","10/19/2019 12:55:10 PM","10/19/2019 12:57:40 PM","0:02:30"
"Away","10/19/2019 12:57:40 PM","10/19/2019 1:27:03 PM","0:29:23"
"Active","10/19/2019 1:27:03 PM","10/19/2019 1:27:09 PM","0:00:06"
"Away","10/19/2019 1:27:09 PM","10/19/2019 1:45:42 PM","0:18:33"
"Active","10/19/2019 1:45:42 PM","10/19/2019 1:45:47 PM","0:00:05"
"Away","10/19/2019 1:45:47 PM","10/19/2019 3:32:14 PM","1:46:27"
"Session lock","10/19/2019 3:32:14 PM","10/19/2019 3:32:19 PM","0:00:05"
"Power off","10/19/2019 3:32:19 PM","10/19/2019 8:36:20 PM","5:04:01"
"Session lock","10/19/2019 8:36:20 PM","10/19/2019 8:36:31 PM","0:00:11"
"Active","10/19/2019 8:36:31 PM","10/19/2019 8:37:27 PM","0:00:56"
"Away","10/19/2019 8:37:27 PM","10/19/2019 9:36:20 PM","0:58:53"
"Active","10/19/2019 9:36:20 PM","10/19/2019 9:38:22 PM","0:02:02"
"Active","10/20/2019 1:05:37 PM","10/20/2019 1:08:17 PM","0:02:40"
"Power off","10/20/2019 1:08:17 PM","10/20/2019 2:20:07 PM","1:11:50"
"Session lock","10/20/2019 2:20:07 PM","10/20/2019 2:20:15 PM","0:00:08"
"Active","10/20/2019 2:20:15 PM","10/20/2019 2:21:45 PM","0:01:30"
"Active","10/20/2019 2:25:05 PM","10/20/2019 2:31:58 PM","0:06:53"
"Away","10/20/2019 2:31:58 PM","10/20/2019 2:32:41 PM","0:00:43"
"Power off","10/20/2019 2:32:41 PM","10/20/2019 7:42:23 PM","5:09:42"
"Session lock","10/20/2019 7:42:23 PM","10/20/2019 7:43:18 PM","0:00:55"
"Active","10/20/2019 7:43:18 PM","10/20/2019 8:22:12 PM","0:38:54"
"Away","10/20/2019 8:22:12 PM","10/20/2019 8:42:43 PM","0:20:31"
"Active","10/20/2019 8:42:43 PM","10/20/2019 8:44:26 PM","0:01:43"
"Away","10/20/2019 8:44:26 PM","10/20/2019 9:05:10 PM","0:20:44"
"Session lock","10/20/2019 9:05:10 PM","10/20/2019 9:05:15 PM","0:00:05"
"Power off","10/20/2019 9:05:15 PM","10/20/2019 9:28:44 PM","0:23:29"
"Session lock","10/20/2019 9:28:44 PM","10/20/2019 9:28:49 PM","0:00:05"
"Active","10/20/2019 9:28:49 PM","10/20/2019 9:55:37 PM","0:26:48"
"Active","10/21/2019 7:54:39 AM","10/21/2019 8:50:26 AM","0:55:47"
"Away","10/21/2019 8:50:26 AM","10/21/2019 8:50:36 AM","0:00:10"
"Power off","10/21/2019 8:50:36 AM","10/21/2019 8:57:31 AM","0:06:55"
"Session lock","10/21/2019 8:57:31 AM","10/21/2019 8:57:49 AM","0:00:18"
"Active","10/21/2019 8:57:49 AM","10/21/2019 9:21:40 AM","0:23:51"
"Active","10/21/2019 9:21:41 AM","10/21/2019 10:36:21 AM","1:14:40"
"Power off","10/21/2019 10:36:21 AM","10/21/2019 10:41:43 AM","0:05:22"
"Session lock","10/21/2019 10:41:43 AM","10/21/2019 10:41:53 AM","0:00:10"
"Active","10/21/2019 10:41:53 AM","10/21/2019 11:51:43 AM","1:09:50"
"Power off","10/21/2019 11:51:43 AM","10/21/2019 12:18:18 PM","0:26:35"
"Session lock","10/21/2019 12:18:18 PM","10/21/2019 12:18:39 PM","0:00:21"
"Active","10/21/2019 12:18:39 PM","10/21/2019 12:21:25 PM","0:02:46"
"Away","10/21/2019 12:21:25 PM","10/21/2019 12:31:52 PM","0:10:27"
"Active","10/21/2019 12:31:52 PM","10/21/2019 1:09:38 PM","0:37:46"
"Away","10/21/2019 1:09:38 PM","10/21/2019 2:13:43 PM","1:04:05"
"Active","10/21/2019 2:13:43 PM","10/21/2019 2:46:14 PM","0:32:31"
"Away","10/21/2019 2:46:14 PM","10/21/2019 2:58:05 PM","0:11:51"
"Active","10/21/2019 2:58:05 PM","10/21/2019 2:59:15 PM","0:01:10"
"Away","10/21/2019 2:59:15 PM","10/21/2019 3:15:27 PM","0:16:12"
"Active","10/21/2019 3:15:27 PM","10/21/2019 3:32:39 PM","0:17:12"
"Away","10/21/2019 3:32:39 PM","10/21/2019 3:51:08 PM","0:18:29"
"Active","10/21/2019 3:51:08 PM","10/21/2019 4:18:10 PM","0:27:02"
"Away","10/21/2019 4:18:10 PM","10/21/2019 4:34:29 PM","0:16:19"
"Active","10/21/2019 4:34:29 PM","10/21/2019 5:26:31 PM","0:52:02"
"Away","10/21/2019 5:26:31 PM","10/21/2019 5:38:09 PM","0:11:38"
"Active","10/21/2019 5:38:09 PM","10/21/2019 5:46:34 PM","0:08:25"
"Away","10/21/2019 5:46:34 PM","10/21/2019 6:44:23 PM","0:57:49"
